text,label
缺點肯定有，,0
就算安卓剛出來時也不是被人看好的啊，,0
希望那些人客觀的評論，,0
不要誤導別人，,0
我相信諾基亞，,0
一個有良心的企業。,0
620～我決定了,0
入手體會,0
ds入手幾天了，,0
現在來說說感受。,0
希望能給想要入手的朋友提供點幫助。,0
我想到什麼說什麼了。,0
首先先說硬體。,0
剛拿到的時候是沒裝電池的，,0
感覺輕輕的。,0
裝上電池後，,0
手感的分量還是蠻足的。,1
然後裝電池，,0
問題就來了。,0
ds電池後蓋設計那叫一個蛋疼。,2
固定電池的那個小後蓋不是很容易的開啟，,0
而且是塑膠的，,0
好怕弄懷壞。,0
然後外面的蓋子裝上和卸下都不是很容易。,0
特別是卸下的時候想要發力，,0
就必須恩住前面的螢幕，,0
因為很難開啟，,0
所以用的力氣大點。,0
我怕摁多了，,0
會損壞螢幕。,0
這是一個比較糾結的地方。,0
然後說說配件，,0
一電一充，耳塞，說明書。,0
沒有送記憶體卡。,0
我郵購的商家在搞活動，,0
所以送多一顆電池和一個外充。,0
配件的問題主要是原配的直充。,2
插頭是不合適國內的插座的，,0
商家說是港版的。,0
插頭上有三個插入插座的那豎的東西，,0
一個是塑膠的，,0
另外兩個是鐵的。,0
我是什麼姿勢都試過了就是插不進入去。,0
不管是老漢推車，,0
觀音坐蓮或者背入。,0
然後我再三考慮、把那個塑膠的鋸掉了。,0
本來以為可以了，,0
一試還是不得。,0
最後還是得用送得外充來充，,0
所以當大家買的時候要問清楚好點。,0
耳塞還行，,0
沒有網上說得那麼地攤貨。,0
聽歌的音質還是可以的。,1
但是、外放喇叭那個差得…,2
還有後蓋特容易髒，,2
特別是中間那塊。,0
聽通筒的音量也不錯，,1
蠻大生的。,0
ds的外形總的來說是蠻漂亮的，,1
手感也很好。  ,1
然後說說軟體方面的。,0
ds的反應是很靈敏的，,1
有時覺得太靈敏了也不是很好。,0
在桌面點選快捷鍵進入音樂播放的時候有點卡，,0
可能是歌太多了。,0
但是這點卡還是可以接受的。,0
在進入電話本的時候也有這種情況。,0
遊戲我還沒下，,0
所以不知道執行的時候怎麼樣。,0
哦，對了。,0
還有電池的使用，,0
一天一充是必須的。,0
好了，,0
電池快沒電了。,0
有什麼我想到再發。,0
wt19i使用感想,0
作為一臺音樂手機，,0
我覺得有點對不起它的稱號，,0
外放音量調到一半就開始破音了。,0
我那臺健在的u100i開到最大聲音質依然完美，,1
而且音量和山寨機絕對有一拼！,2
照相方面色彩比較好，,1
精細程度不足，,2
放大一點後就出現模糊。,0
相比之下u100i放大十幾倍依然清晰。,0
可能是定位中低端才會這樣，,0
但作為一個忠實的索愛控（現在變成索尼嚕），,0
依然會好好……,0
HTC T328d 今天我已經拿到手，,0
說一下體會 ,0
不知道有沒有機油正在用,0
今天淘寶328d到貨，,0
機器是上海廠子做工的，,0
第一感受做工不是很精細，,2
總體感覺外觀還可以。,1
安裝360衛士檢測硬體，,0
ram為409m（官方標註512m）這個可以接受，,0
可用機身記憶體只有0.98g（官方引數是4G ROM）不知道為什麼差這麼多，,0
還是我理解錯誤，,0
還是4.0系統就必須得用3G多？,0
cpu最高頻率1002mhz，,0
不到1024，,0
不知道正常否，,0
執行起來不算是特別流暢，,2
僅僅是可接受，,0
現在手機沒電了，,0
正在充電，,0
一會繼續測試。,0
使用820後的一些感想,0
820入手後用了段時間 ,0
對比之前用iPhone 提出一些感想 ,0
如果有Microsoft的人在這個論壇看見就好了,0
1、訊號狀態列不可設定 ,2
每次都要點選螢幕上方才能看見 ,0
而執行某些APP時（weico）點選也不會顯示 ,0
這樣造成使用者獲得相關資訊麻煩 ,0
特別windows phone都是偽後臺的情況 ,0
而且某些程式重新整理時電池等圖示又莫名奇妙跑出來干擾內容,0
2、電池圖示顯示不準確，,2
目測有30%時實際只剩10%，,0
每個人約摸估計不準確，,0
但是沒有辦法直觀設定現實電池百分比，,0
每次都要到設定裡去看。,0
電池非常不經用，,2
大半天就沒了。,0
3、動態磁貼更新不及時 ,2
特別是天氣通 ,0
無論開了推送還是關了節電 ,0
永遠不會自動更新 ,0
某個APP有新資訊的情況下 ,0
新資訊數目也不會更新 ,0
譬如微信 ,0
我已經讀了新資訊 ,0
但是還是有新資訊提示 ,0
原生APP的新資訊數目會在圖示右側有數字 ,0
但QQ和微信弄個類似iPhone的黑圓圈內數字 ,0
怪怪的更新不及時 ,0
大尺寸磁貼裡也不能有更詳細的其他資訊或動畫，,0
浪費螢幕而且單調,0
4、音樂播放控制複雜 ,2
難以隨意建立播放列表 ,0
直接點選音樂播放會莫名奇妙變成只有一首歌，,0
必須從音樂+影片重新進入選擇歌曲 ,0
隨機播放的順序永遠是一樣的 ,0
樂隨享FM完全是雞肋 ,0
沒有辦法登入下載歌曲 ,0
沒有收音機卻騙人是FM ,0
5、觸控手勢錯誤識別，,2
稍微偏點的向上滑動會識別成橫向滑動。,0
而且在鎖屏介面只是快進選歌會莫名奇妙識別成大幅上滑而解鎖螢幕,0
6、三大金剛（虛擬鍵）無法設定關燈和停止震動來節電,0
7、某些功能莫名奇妙地擅自新增磁貼 如163郵箱,0
8、各類APP中的按鈕設計混亂 ,2
起碼有超過三四種的確認、取消、傳送、下一步。,0
稱為訊息的簡訊功能也有兩種圖示。,0
各種APP按鈕的排序也是混亂的，,2
每次位置都不一樣。,0
操作手機經常誤碰放大鏡而立即切換到搜尋，,0
沒有解決辦法。,0
APP裡面也有放大鏡時，,0
哪個放大鏡對應什麼？,0
明擺著要迷惑使用者？,0
9、關閉APP的步驟莫名奇妙，,0
偽後臺切換後用回退鍵？,0
應該有更好的辦法吧？,0
用一個左箭頭擔任切換回退退出任務讓人混淆,0
淘寶上新buy的G12，,0
說說體會,0
    N86送人了，,0
潛水兩週後，,0
在淘寶出手。,0
頭天發貨，,0
第二天下午就到了——順豐速遞真給力！,0
當著快遞員的面拆開包裝，,0
每個配件都塑封在袋子裡——老闆很細心！,0
二話沒說，,0
簽字。,0
回辦公室，,0
一一開啟包裝袋，,0
打眼一看，,0
絕對是全新原裝機！,0
查一下IMEI碼得知：是11月30日出廠，,0
銷往英國。,0
查S/N碼，,0
上海產，,0
11月30日。,0
開機看看，,0
安卓2.3.5，sense3.5，,0
呵呵。,0
試用一週，,0
沒死過機，,0
沒發生過問題，,0
很穩定！,0
不滿意的是該機設計組裝的通病——螢幕四角接縫處有一點點漏光，,2
仔細看有細小的縫隙。,0
右下角稍微翹起，,0
剛開始電池蓋裝卸很費勁，,2
當然和老闆沒關係了。,0
總的感受是：比想象的效果好得多，,0
尤其是大小非常適合把我，,1
G11太大了一點，,0
G10又太小了一點，,0
顯示效果和流暢度非常滿意，,1
顯示效果和流暢度非常滿意，,1
我很稀飯這個機子！,0
試用家裡的無線路由，,0
WIFI訊號，,0
在路由器所在的房間裡，,0
訊號滿格；,0
在隔一道門的客廳裡，,0
訊號很弱，,0
有時沒有訊號，,0
跟我的N86比差遠了。,0
這幾天感覺通話訊號很好，,1
話音清晰。,1
由於老闆刷的系統已經最佳化掉或關閉了一些不常用的功能，,0
所以沒有發現自動聯網、偷跑流量的問題。,0
我用這個機子主要是上網看新聞，,0
不太喜歡玩遊戲，,0
安裝了幾個玩了玩就刪掉了，,0
感覺還挺流暢的。,0
記憶體（RAM）顯示611mb，,0
基本上是已用380左右，,0
可用200多。,0
摩托羅拉XT615入手感想,0
我是個千年潛水員，,0
不是粉也不是黑，,0
只是說自己的感想。,0
我入手615的時候，,0
沒有看網上的評論，,0
看其外觀就立馬著手買了。,0
付款後，,0
在等機子的這段時間裡 ，,0
看了各大論壇。,0
總體來說對615的評價很差。,0
容易宕機咯，,2
呼吸燈有問題咯等等。,2
可能我不是專業的手機玩家，,0
我覺得615滿耐用的。,0
入手一個多月來，,0
沒有死過機，,0
呼吸燈準確無誤，,1
電池一天下來電話，,1
簡訊，微信，刷微博總是夠用的，,0
還會剩一些。,0
我買的是粉色的，,0
TB入手。,0
感覺摩托羅拉走的是小清新路線，,0
她的螢幕色彩，,1
UI的設計，,1
都挺清爽的。,0
話說，,0
價位在那。,0
也不能跟那些雙核的手機比，,0
比起來也是添堵。,0
不過，,0
800畫素確實有點不像。,2
但也不至於差到哪裡去。,0
希望那些黑別來黑了，,0
人手機又沒惹你們。。。,0
平心而論說手機不好嗎？,0
切身體會E60 和N80,0
我自己兩個月前在網上買的e60 ，,0
被加價後還是忍痛以2600拿下。 ,0
包括512的卡和電池加座衝。 ,0
用得感覺還不錯，,0
螢幕很好，,1
手機的鍵盤也很爽。,1
就是pop3 收件只能用 wifi收件，,2
還好單位有wifi網路。,0
但是外出不能用cmnet收件，,0
或者只能用wap開啟網頁看會很麻煩。,0
一個月前，,0
又幫同事在網上買了個n80，,0
 成色比我的機好，,2
配件也是原裝的。,0
 一電充加128的卡，,0
一共才2800（我當時直呼自己大虧）。 ,0
他自己又買了個2g的卡。,0
我多次幫他裝軟體， ,0
所以也有了一定的瞭解。,0
現在他也用得不錯。 ,0
不過說實話， ,0
n80的手感確實沒有廣告的圖片那麼好。,2
而且照相的效果很一般。,2
電話多了，,0
電池一天必須充。,2
按鍵的手感也不好。,2
另外感覺二者反應都很慢哈。,2
其實主要平時考慮的也是打電話和發訊息，,0
所以我認為買手機最重要的還是手感。 ,0
至於照相機，,2
非常不實用。,0
 symbian系統確實很厲害，,1
希望能發展得更好。。。,0
A8188入手5天，,0
使用感想,0
上海移動搞了暢享計劃，,0
本人平時電話費1000+/-100，,0
在活動結束前去營業廳想享受一下移動的優惠，,0
也不要浪費了這個機會，,0
乘末班車在6/30簽約400套餐購入A8188，,0
在買這個以前本來看中的是T8388，,0
看著背後的電池蓋，,2
越看越像裝錯了顏色，,0
還很山寨的後蓋，,2
一看見A8188就喜歡上了他的外形，,1
沒有考慮付了1903元入手。,0
本來原本為忠實的諾基亞迷，,0
"使用過不下10款諾基亞手機（3210,8250,6255,2105,2610,7610,N73,N85,N82等，有些都忘記型號了），",0
第一次使用其他品牌手機，,0
今天和大家分享一下這個手機使用5天的感想，,0
供大家參考。,0
優點+: 外形總體來說很時尚，,1
比較圓滑，,0
後蓋防滑的噴漆手感很好,1
+: 螢幕超大，,1
相當清楚，,0
看電影應該很爽,0
+: 電容屏用起來還是蠻順暢，,1
反應比較準確,1
+: 處理器使用600MHz，,0
反應速度快，,1
想當年，,0
我的電腦只有450MHz，,0
發展神速啊,0
+: 支援TF卡，,1
換手機下來的卡可以用，,0
對我來說是一個優點。,0
+: 支援3G網路，,1
在有網路的時候，,0
可以和老婆打打視屏電話，,0
但不知道和電信聯通可不可以打，,0
待查證+: 7屏快捷選單，,1
可以把自己常用的軟體，,0
聯絡人放在醒目位置。,0
+: 相對之前實用的諾基亞S60系統，,1
比較喜歡實時更新的天氣預報以及新聞（需要軟體）,0
+: 安裝軟體簡單，,1
30秒搞定,0
+: 500W畫素主攝像頭，,0
拍攝清楚，,1
自動對焦，,0
可選擇聚焦點（拍微距比較方便對焦），,0
副攝像頭+: 多普達自帶導航系統，,0
用了兩次，,0
導航比較清楚，,1
訊號捕捉快,1
+: 重力感應，,0
螢幕翻轉靜音，,0
開會時用得到,0
+: 內建虛擬全鍵盤，,1
橫屏時挺大，,0
我手指不算細也不容易按錯,0
+: 支援3G網路，,1
上網速度可以，,0
50k-100k上下,0
+: 無需軟體支援就可以與電腦共享網路，,0
對商務人事比較實用,0
+: 可與電腦同步通訊錄（雖然好多手機都有）,0
+: USB充電，,0
在電腦上充電，,0
雖然好多其他品牌都有,0
+: 通話錄音功能很實用，,1
可以錄下重要的通話,0
+: 內建Wifi，,0
在辦公室可以省流量了,0
+: 手機電視功能，,0
CCTV5看世界盃了，,0
以後上班也可以看NBA了,0
缺點：,0
-: 電池太不好用，,2
1500mA原裝電池，,0
充滿我只可以用10個小時左右（2－3小時電話，30分鐘上網，20條簡訊，30分鐘遊戲），,0
必須配2－3塊電池才可以讓我正常工作,0
-: 拆後蓋太太太太太太太不方便，,2
嚴重影響我拆換電池,0
-: 鈴聲小到聽不見，,2
開到最大，,0
選擇老式電話鈴聲，,0
經常漏接電話,0
-: 喇叭在背部，,0
話筒在正面，,0
仰面放手機時基本喇叭口被堵，,2
面朝下時擴音通話對方聽不清楚。,0
真不知道如果這樣為什麼還要有擴音，,0
難道拿在手上開擴音打電話？,0
-: 查詢聯絡人不方便，,2
相對諾基亞，,0
可以直接鍵入名字，,0
這裡要先進入查詢……,0
-: 無總通話時間查詢，,2
到現在還沒有找到,0
-: 通話聲音也小，,2
在地鐵上很不容易聽清楚,0
-: 無法藍芽傳輸檔案，,2
需要再裝個軟體支援,0
-: 無閃光燈，,2
夜間拍照成為不可能,0
-: 插了耳機，,0
手機鈴聲就轉到耳機了，,0
如果忘記拔下耳機，,0
就接不到電話了,0
-: 充電時螢幕常亮（到現在都沒有找到怎麼關掉）,2
-: 手機電視必須使用原配解密卡，,2
2G容量，,0
去除導航軟體等，,0
只有400M左右，,0
不知道能放多少東西,0
-: 原配的手機套就是雞肋，,2
拔進拔出很不方便，,0
不知道誰會用,0
-: 原配耳機沒有音量調節，,2
必須調節手機上的按鈕,0
-: 無法用數字加＃使用SIM卡通訊錄，,2
我之前的通訊錄排序都背得出，,0
現在都需要一個一個找了……,0
-: 3G網路訊號巨差，,2
一直在3G與GSM中切換，,0
很費電，,0
我已經設定只用G網了，,0
這不能說是手機不好，,0
是移動訊號覆蓋的問題。,0
-: 沒有快捷複選（諾基亞的#號或者選單鍵下拉選擇），,0
調選單很麻煩,2
-: 機身裝配問題，,0
後電池蓋有咯嘰咯嘰的聲音,2
-: 自帶的移動垃圾軟體，,2
只有重新刷機了,0
-: 鬧鐘延時不方便，,2
睡眼惺忪的時候還得找到螢幕上按哪裡，,0
只能保留我的諾基亞做鬧鐘,0
-: 螢幕沒有光感調節亮度，,2
強光下有一點點看不清（為了省電，我調暗了螢幕）,0
-: 手機不完全支援手機錢包，,2
麥當勞不能用，,0
地鐵可以坐，,0
已經驗證了,0
-: 無通話時間提醒,2
以上是我5天內使用的一點心得，,0
也需要多功能還沒有找到，,0
只是片面的評價了一下這款手機，,0
讓我最頭痛的是他的電，,2
以前用諾基亞，,0
一天要2塊電池（基本全新的行貨原裝），,0
現在難不成需要4塊了？,0
我不忍心每天拆這個後蓋，,0
我拆一次至少1－2分鐘，,0
還沒有掌握技巧，,0
靠卡扣卡住機身的後蓋設計，,0
讓我擔心總有一天一個卡腳就斷了。,0
撥出電話的速度慢了，,0
找個電話要好久，,0
想我這樣商務使用的太不方便了。,0
大家用了什麼感覺呢？,0
可以分享一下，,0
也許我們可以用的更好！,0
看了920的體驗貼，,0
結合自己的體會，,0
總結下：Lumia 920很好，,0
被WP給害了,0
先說說我用過的N9和模樣完全一樣的Lumia 800，,0
實際情況是N9的使用者體驗遠遠好於Lumia800.,1
俺的Lumia800是XX的，,0
不過要拆機動硬體，,0
相信大家不希望來這麼一下吧。,0
不XX的Wp7沒有來電歸屬地，,0
只能安裝（部署）10個（還得申請學生賬號）非APP軟體，,0
對於折騰族顯得鬱悶無比。,0
另外，,0
還有個我沒搞明白的就是Lumia800的nokia地圖明顯老舊於N9。,2
N9的VPN儘管非常麻煩可是還是有啊，,2
Lumia800就沒有。,0
這個對我來講是致命缺陷。,0
本來以為那是Wp7的缺點，,0
可是看看現在各位先遣隊920的體驗貼才知道Wp8根本沒有大的改觀。,0
看了http://bbs.dospy.com/thread-15496356-1-702-1.html以後就知道了，,0
上面的V*P*N問題沒有改，,0
部署問題肯定不會改（不信打賭），,0
順手撥不能提取通話記錄也就意味著沒法顯示歸屬地，,0
地圖估計更新了（猜測）,0
當然上面的缺點全是WP的原因，,0
我真的覺得Meego是個好系統，,0
Nokia能生產好手機，,0
對比我手頭的三星9308，iphone5，,0
我認為一年前的N9的使用者體驗絕對不差，,1
甚至大多數方面更好。,0
事實上如果Nokia如果不放棄Meego，,0
現在同樣可以有更快的CPU，,0
更大螢幕和更多的軟體。,0
放棄Meego選擇WP7的CEO真的是個“諾奸”。,0
一個月E6體會----國行白,0
ladies and 鄉親們，,0
男的們女的們，,0
晚上好，,0
本人十月入手的E6，,0
將個人*體會心得列舉如下，,0
給要入手的和已入手的筒子們一點參考。,0
1. 白黑問題。,0
當時買白的兩原因，,0
一是小農思想，,0
網上白的比黑的貴實體店價一樣，,0
二是女友喜歡且後蓋可以當鏡子用。,0
2. 揚聲器音質問題。,2
至少比丟的E63差不少了，,0
但誰也不會拿它去和山寨機比誰的荷塘月色好聽，,0
影響不大。,0
3. 輸入法。,1
用過搜狗百度，,0
現在覺得還是系統自帶的好用，,0
調成筆劃輸入，,0
可以一個手看著螢幕盲打，,0
速度肯定是比不上百度，,0
但是實用，,0
介面漂亮。,1
4. 電池問題。,0
正常用兩天一衝，,0
電話上網簡訊，,0
表現還行吧。,1
關機充鍵盤燈會亮，,0
正常的。,0
5. 導航。,1
最愛的一個功能，,0
讓城市裡總找不到北的我出門前終於可以不Google地圖了。,0
6. 字型問題。,0
自帶的一個Font什麼的調成最大比例，,0
通訊錄會變大，,0
簡訊字型調最大，,0
UC用XPLORE調下引數也可以，,0
現在就是QQ啊，,0
只能委身於java的，,0
等著吧。,0
7. 外觀。,0
用了一個用沒有網上說的掉漆什麼的，,0
鍵盤手感比用過的63好。,1
8. 記憶體卡。,0
E6 的8G記憶體是自帶的，,0
後來也沒配，,0
足夠用了，,0
應該買塊備用電池出門時帶。,0
9. 照相機問題。,0
沒自動對焦可以說是個硬傷，,2
大家用手機拍風景拍不了幾張，,0
最多時候還是近距的一些資料。,0
解決辦法兩個，,0
在家的話好辦，,0
把兩個老花鏡片疊起來放鏡頭前或者放大鏡，,0
在外面可離遠照，,0
800永珍素也不是蓋的，,1
放大後字也能看清。,0
小G升2.3.6後近三天的使用體會,0
優點：,0
1、紅燈問題基本解決，,0
開WIFI時熄屏後40秒左右會閃一下，,0
再往後沒測試，,0
影響不大；,0
2、用耳機聽歌卡頓或宕機現象一直沒有出現，,1
2、用耳機聽歌卡頓或宕機現象一直沒有出現，,1
應該是解決了。,0
以前卡頓是CPU降頻導致的，,0
現在直接降到800了，,0
估計就是為了解決此問題；,0
3、照相卡死問題一直沒有出現，,1
應該是解決了，,0
此版升級推測主要是三星售後那裡壓力大，,0
廠家為解決聽歌宕機和相機故障等常見問題而臨時推出的；,0
4、滑動的流暢感確實有提高，,1
也可能是心理作用，,0
呵呵；,0
5、比以前略微省電，,0
只要最佳化的好，,0
晚上正常待機耗1%的電量，,0
以前是2%；,0
6、升級後兔子跑分確實有降低，,0
我的升完後5120原來最高5800以上，,0
當然分數都是浮雲，,0
機器硬體都一樣，,0
效能不會有大的差異，,0
但如你是跑分控，,0
那你就要慎重了。,0
不足：,0
1、剛升完迷你日記會無法儲存，,2
可在設定--應用程式--管理應用程式--迷你日記--清理資料後正常；,0
2、在通話記錄中長按想新增號碼到聯絡人，,0
結果說“android.process.acorewenti ”被強制關閉，,0
此問題暫時無解，,0
但使用時影響不大；,0
3、照相時取景框中的紅斑現象非常嚴重，,2
以前要很仔細的對著白紙才能看到，,0
現在直接就看到紅紅的一塊，,0
照完的相片上也有，,0
應該不是個案，,0
非常鬱悶；,0
4、有人反映CNTV不能用或連線慢，,0
經測試應該是軟體問題，,0
剛開啟該軟體要下載頻道，,0
下載後以後再用就快了，,0
其他問題還有待網友們測試交流。,0
ME811入手後的感想,0
本人在10月25日入手該機（專營店），,0
服務員拍心口保證買的。,0
配2電一充一高畫質影片線送一毛巾。,0
（沒辦法的情況下買的，因為沒有諾基亞的手機賣，中國電信不定製）。,0
用後感受不少。,0
螢幕4.3英寸不錯，,1
屏顯還好。,1
到手的時候安卓2.34版本。,0
可下載的東西很多，,0
通話夠清澈，,1
玩遊戲可以說無得彈。,1
鬱悶的地方很多：,0
來去電背景難看死了，,2
上網的流量嚇人（可能是系統不設防，城門都沒有），,2
電池使用很心痛，,2
半天玩完，,0
整天為不夠電用提心吊膽，,0
800萬像數作大，,0
最多是320萬，,0
如不服可與我評測。,0
上網的時候機身發熱，,2
幾乎可以不用買電池爐，,0
煎蛋都可以。,0
很多程式進去後沒法直接退出，,2
要死按一個鍵進入程式管理才能退出，,0
很多時候重新整理都不顯示。,0
圖片顯示超慢，,2
30秒出不來。,0
我下載了360安全衛士，,0
檢視程式管理上網頁面的圖片全部下載，,0
天啊，,0
這幾天的流量用了我120元。,2
外放音不提了，,2
爛。,0
絕對中國電訊定製版行貨。,0
心得體會,0
用6188大概一個月了，,0
感覺這款機器不錯。,0
1)手感好,1
2)功能多,1
3)樣子好看,1
不過也存在一些缺點，,0
可能是自己還沒有習慣,0
1)寫簡訊息的時候感覺字母太小，,2
經常選錯；,0
2)不知道怎麼下載QQ;,0
3)機器有點慢，,0
偶爾會黑屏,2
4)常用簡訊息不能插入的方式。,2
入手I9300，我的心得體會,0
昨天看到S3真機後，,0
可能有點衝昏頭腦了吧，,0
就買了下來，,0
我的衝動很難控制阿！！！,0
三星的銀河系列，,0
我可是從一代用到三代了，,0
中間用過里程碑（我的第一臺安卓機），,0
MB860和聯想的A750和IP4等，,0
它們各有優劣就不詳述了。,0
對於智慧機我現在的要求是：,0
外觀、效能、UI的人性化、電池續航、軟體/遊戲的相容性，,0
在四核機中本人在ONEX和S3之間猶豫了很久，,0
也關注了很久，在看到真機前，,0
我是比較傾向於ONEX的，,0
僅僅因為外觀。,1
到昨天看了S3的白色真機（藍色就覺得沒那麼好看了），,0
完全沒有了我之前看圖片導致潛意識中的所謂“難看”，,0
至少本人覺得外觀比ONEX好看，,1
因為正面白色的機身直接連線螢幕的感覺我認為比ONEX正面白色機身還要過渡個黑框才到螢幕的感覺好。,0
購機心得：,0
我也是在各大論壇潛水了好些日子的最終還是決定入手蓋世三星I9300。,0
原先是在淘寶上找商家但是觀察看了看不是很放心這年頭淘寶魚龍混雜啊怕怕的，,0
後面還是經過同學的介紹他經常在加87469053那裡買我也就沒啥好擔心顧慮的了。,0
果斷的入手2200元價格還是可以接受下單訂購付好款商家包郵順豐2天到貨很快，,0
商家確實不錯機子也贊。,0
總體來說非常不錯值得推薦哈!,0
言歸正傳，,0
S3的確符合了我上述的要求了：,0
1：外觀，,1
剛才都說了，,0
看到真機後打破了我的最後一道心理屏障，,0
而且越看越好看，,0
到手了你就知道了，,0
黑子YY除外。,0
2：效能，,0
跑分遙遙領先幾乎所有上市機型。,0
軟體遊戲沒卡頓，,2
瀏覽WWW跟PC效果差不多，,1
字型清晰。,1
螢幕不知道是不是我的視力問題，,1
不靠近到10釐米基本上看不到顆粒，,0
之前不少黑子黑它的螢幕，,0
還一度在我買機之前有所顧慮，,0
看到真機效果才感嘆黑子的誤導力量之強大。,0
3：UI，,1
可以與IP4相提並論了，,0
劃屏絲毫不卡頓，,0
之前用的s2和試過的onex、剛上市的LT28I都有一丁點的卡頓（不是黑，確實都試玩過）。,0
之前用的s2和試過的onex、剛上市的LT28I都有一丁點的卡頓（不是黑，確實都試玩過）。,0
之前用的s2和試過的onex、剛上市的LT28I都有一丁點的卡頓（不是黑，確實都試玩過）。,0
聯絡人列表的向左撥動發短訊、向右撥動打電話等的人性化操作都很好的繼承了下來，,2
其它功能尚未嘗試（個人認為三星的這一點做的比水果好）。,0
4：電池續航，,1
比S2好的不是一點半點，,0
感覺有S2的1.5倍，,0
得益於CPU的更低功耗和2100毫安電池。,0
這方面也是我不選擇ONEX的一個重要因素。,0
5：軟體/遊戲的相容性，,1
測試中，,0
目前安裝的都能完美執行。,0
另：導航GPS搜星超快，,1
百度地圖秒定（GOOGLE那個除外，你懂的），,0
自帶耳機聽歌音質還可以，,1
感覺比S2好。,0
920T自動重啟，,0
螢幕暖色，,0
攝像頭進灰及用機體會,0
12月28號入手920T，,0
聽筒故障，,0
1月10號換機成功。,0
螢幕：白色背景螢幕顏色不均勻，,2
下半部分偏紅，,0
不知道是不是個例？,0
重啟：至今日自動重啟4次，,2
19號兩次，,0
23號兩次，,0
很奇怪，,0
都是剛重啟大概10分鐘後又會重啟；,0
宕機：暫無。,0
攝像頭：暫無攝像頭進灰現象，,0
拍照效果還是很給力的，,1
夜間拍照強悍！,0
自帶軟體：諾基亞駕車，,1
諾基亞音樂，,0
城市萬花筒超讚！,0
商城軟體，遊戲：只能說少的蛋疼！,2
優質的少之又少！,0
通話：通話質量很好。,1
電池：正常用1天沒有問題，,0
一天一充必須的！,0
T版z用機感想~~~~~,0
這一個一直在糾結里程碑2還是Z，,0
終於昨天下狠心，,0
買了t版z，,0
質量感覺不錯，,1
把8g記憶體裝滿了，,0
沒啥異常現象，,0
執行速度很快；,1
我不知道怎麼弄出網上傳言的3秒開機時間，,0
但是開機速度還是挺快的。,1
3d方面還算不錯，,1
玩Gameloft的大型遊戲很順，,0
就是沒有鍵盤操作還有點不習慣，,0
我剛從5320xm跳到觸屏的z，,0
不是很習慣；,0
通話音質清晰，,1
很不錯，,0
訊號也很好；,1
我對外放沒啥要求，,0
只要來電能聽到就行了，,0
畢竟聽歌用耳塞，,0
沒必要干擾其他人；,0
鍵盤支架看上去很脆弱，,2
我得小心保護；,0
全鍵盤輸入多位密碼還是不錯的，,0
鍵位也編排的不錯；,1
音樂播放方面，,0
感覺音質沒有我的5320好，,2
配個深海的耳塞還是不錯的；,0
電影就沒有測試了，,0
已經沒有空間裝了，,0
愛情動作片太大了，,0
沒有空間放；,0
電池就一般般，,0
一天一衝是必須的，,0
除非不玩手機；,0
攝像頭絕對比g7的清晰，,1
500w畫素帶快門鍵，,0
足以滿足我街拍美 女的需求了；,0
螢幕還是很讚的，,1
顯示效果非常好，,1
至於是不是鋼化玻璃，,0
我不敢做實驗；,0
gps還沒用過，,0
裝了個天行者但是用不了，,0
所以沒有測試；,0
在淘寶買了一個清水套，,0
裝上去立馬變磚頭，,0
拿在手上超重。,0
至於缺點，,0
我用了那麼點時間，,0
客觀的說下不足，,0
就是連續裝了幾個軟體，,0
然後再刪除安裝程式，,0
機子會假死半分鐘，,0
但不至於宕機重啟；,0
機子我還不會root，,0
也覺得沒啥必要，,0
這麼多軟體和遊戲都可以安裝，,0
就不搞root。,0
談談我這兩天入手G11的感想，,0
以及老闆朋友給的建議-----這個是更新，,0
看這個。,0
不好意思，,0
不小心碰了回車鍵，,0
上面沒寫完我重寫。,0
   本來一直用的塞班系統，,0
一直用的諾基亞，,0
我很喜歡諾基亞，,0
但是從黑白屏開始，,0
買一個新的就丟一個新的。,0
5210  E63  5800。,0
感覺不能再用塞班了。,0
   本來準備入手G12 發現實物太小，,0
G10太大，,0
樣子不是太好看。,2
發現G16很好，,0
像E63那樣,0
全鍵盤的，,0
白色超好看，,0
而且螢幕還是觸屏的，,0
差點買了。,0
   選了幾款，,0
拿了個騷紅的G11，,0
發現整個機器很好看，,0
尤其是喇叭口，,0
顏色很好，,1
不像G10，,0
那個喇叭的配色，,0
感覺像山寨機的感覺。,0
   我是安卓小白，,0
溫習了功課去買，,0
還是一些沒搞懂。,0
現在就說一些我知道的內容，,0
供大家參考：,0
   一、機器很美很漂亮，,0
手感不錯。,1
絕對騷的很，,0
簡潔漂亮。,0
E63的一點感想,0
本人從7610玩的智慧機，,0
第二部就是63，,0
買之前花了近半年時間挑選，,0
（本人屬於工薪一族，掙得少，省著花）。,0
總的說63還是值得買的，,0
我不後悔。,0
軟體使用我說一下，,0
要用他聽歌，,0
我建議使用360聽，,0
音質特好（不要看高低音擴充套件），,1
要是配上步步高耳機那就更好啦。,0
瀏覽器還得用UC.,0
用大p兩天體會-----淘寶網購評價賣家實錄,0
確認晚了，,0
多寫幾句。,0
行貨正品是肯定的，,0
包裝配置沒得說，,0
把用了兩天的發現說給後來人吧：,0
1，論壇裡評論到底大p是手機還是電腦沒有準確界定，,0
我看還是歸為手機因為作業系統應用軟體還是廠家歸類都是手機，,0
電腦功能還在拓展中，,0
